LOAD kn,STRAIN1 mm
2.167118,0.118453
2.159077,0.11857
2.164114,0.118501
2.169335,0.118782
2.164292,0.11862
2.165294,0.118773
2.173764,0.118753
2.176118,0.118925
2.185065,0.11903
2.194506,0.119241
2.189058,0.119333
2.193379,0.119628
2.194589,0.119477
2.188712,0.119495
2.195346,0.119754
2.197289,0.119781
2.190596,0.119828
2.196938,0.120084
2.200043,0.120015
2.196038,0.120047
2.205837,0.120165
2.209336,0.120306
2.207536,0.120266
2.218479,0.120413
2.216709,0.120444
2.206999,0.120507
2.211666,0.120524
2.210987,0.120575
2.207452,0.120547
2.217031,0.120778
2.218336,0.120791
2.209783,0.120838
2.224874,0.12087
2.224755,0.121037
2.220786,0.120889
2.226084,0.121138
2.226341,0.121187
2.221721,0.121004
2.233613,0.121273
2.231044,0.121407
2.233124,0.121444
2.249002,0.121706
2.24359,0.121646
2.243561,0.12183
2.252775,0.121939
2.247608,0.121852
2.246255,0.121955
2.254266,0.122061
2.252245,0.122215
2.25386,0.12218
2.261704,0.122375
2.257621,0.122377
2.260756,0.122504
2.271354,0.122664
2.263433,0.122631
2.265441,0.122665
2.267534,0.122898
2.261716,0.122742
2.267206,0.122894
2.277201,0.122982
2.272081,0.122902
2.279609,0.123092
2.292609,0.123491
2.289736,0.123536
2.29516,0.123781
2.302116,0.123931
2.293485,0.123894
2.295691,0.123923
2.298337,0.124159
2.2879,0.124086
2.293783,0.124078
2.296889,0.124251
2.292693,0.124121
2.302015,0.124293
2.304316,0.124379
2.304405,0.124384
2.316797,0.124551
2.317762,0.124651
2.31849,0.124759
2.325815,0.124901
2.325922,0.125152
2.322328,0.125065
2.329826,0.125112
2.324986,0.125334
2.318084,0.125374
2.328223,0.125394
2.327526,0.125301
2.321643,0.125379
2.334821,0.125568
2.336973,0.125683
2.335167,0.125722
2.345896,0.125698
2.344275,0.12593
2.347112,0.125907
2.353156,0.126015
2.347505,0.126259
2.342951,0.12621
2.352417,0.126402
2.346271,0.126479
2.348328,0.126372
2.356911,0.126551
2.35647,0.126616
2.360296,0.126565
2.372277,0.126912
2.37329,0.126997
2.379107,0.1272
2.382147,0.127381
2.375758,0.127371
2.378803,0.127374
2.389097,0.127643
2.384049,0.127708
2.381176,0.127647
2.386689,0.127804
2.379036,0.127761
2.38058,0.127803
2.387393,0.127921
2.384132,0.127954
2.398312,0.12801
2.401716,0.128326
2.396935,0.12832
2.40398,0.128367
2.407861,0.128565
2.398652,0.128524
2.40649,0.128638
2.412635,0.12863
2.398664,0.128694
2.413946,0.128797
2.414834,0.128936
2.40891,0.128768
2.420211,0.12895
2.423275,0.129118
2.417058,0.129112
2.422148,0.129235
2.424163,0.129376
2.419287,0.129238
2.433503,0.129476
2.438265,0.129763
2.438188,0.129688
2.449626,0.129977
2.445,0.130092
2.437925,0.130103
2.448159,0.130125
2.440596,0.130182
2.434999,0.130112
2.444935,0.130368
2.440089,0.130252
2.436948,0.130463
2.448642,0.130542
2.446556,0.130451
2.445036,0.130601
2.459919,0.13074
2.463615,0.130967
2.459586,0.130789
2.472246,0.130972
2.471226,0.131229
2.477324,0.131278
2.488595,0.131608
2.483934,0.131536
2.488631,0.131784
2.492714,0.131856
2.484441,0.131921
2.481562,0.132011
2.492052,0.132141
2.483308,0.1321
2.486998,0.132043
2.499008,0.132348
2.495569,0.13242
2.498984,0.132457
2.504027,0.132624
2.498251,0.132668
2.506089,0.132727
2.511781,0.132814
2.506715,0.132828
2.508974,0.132914
2.515256,0.133067
2.509487,0.133077
2.513099,0.133006
2.515966,0.133267
2.503288,0.133172
2.513951,0.133383
2.515942,0.133378
2.51224,0.133364
2.529931,0.13359
2.540624,0.133731
2.538651,0.133869
2.547812,0.134068
2.549297,0.1342
2.540183,0.13415
2.546817,0.134293
2.543741,0.134352
2.540511,0.134332
2.54938,0.134668
2.54904,0.134509
2.547771,0.134676
2.555019,0.134755
2.555466,0.134858
2.551705,0.134876
2.563053,0.135022
2.558953,0.134972
2.557737,0.135089
2.571636,0.135226
2.571326,0.135297
2.567917,0.135387
2.581662,0.135543
2.576661,0.135586
2.578056,0.135681
2.588797,0.135938
2.586865,0.136029
2.589554,0.136086
2.599585,0.13642
2.590013,0.136366
2.583396,0.136275
2.590227,0.136425
2.588212,0.136356
2.587336,0.136416
2.597791,0.136547
2.58972,0.136523
2.58894,0.136596
2.603585,0.136739
2.600402,0.136802
2.606392,0.136867
2.614975,0.137114
2.61218,0.137094
2.613372,0.137244
2.622169,0.137446
2.619523,0.137389
2.626264,0.137591
2.625996,0.137651
2.616566,0.137624
2.617973,0.137701
2.621299,0.13783
2.606833,0.137687
2.616066,0.137726
2.622217,0.137936
2.618659,0.137913
2.622718,0.137935
2.630478,0.138068
2.629906,0.13803
2.639675,0.138175
2.643812,0.138379
2.644628,0.138425
2.656889,0.13869
2.66279,0.138841
2.663398,0.138901
2.668476,0.139198
2.666658,0.139333
2.656126,0.139427
2.668744,0.139568
2.665663,0.139466
2.658236,0.139561
2.664924,0.139589
2.659893,0.139711
2.656782,0.139665
2.670956,0.139732
2.662301,0.139708
2.659863,0.139829
2.667385,0.139822
2.670217,0.140021
2.670532,0.140031
2.685475,0.140154
2.68538,0.14018
2.687752,0.140404
2.698195,0.140531
2.689558,0.140439
2.691793,0.140505
2.700692,0.140761
2.69987,0.14079
2.695584,0.14088
2.701849,0.140981
2.692842,0.140866
2.695858,0.140846
2.700645,0.14106
2.69987,0.141129
2.703792,0.141076
2.712947,0.141334
2.710712,0.141398
2.715462,0.141468
2.725142,0.141623
2.718306,0.141583
2.72541,0.141669
2.727771,0.141905
2.721524,0.141958
2.722204,0.141908
2.730608,0.14205
2.724785,0.142054
2.731794,0.142183
2.733308,0.142318
2.733201,0.142344
2.738768,0.142501
2.739352,0.142614
2.730113,0.142564
2.740175,0.142694
2.746063,0.142719
2.740753,0.142742
2.753448,0.142993
2.75647,0.143008
2.756256,0.143082
2.765971,0.143296
2.76894,0.143492
2.761942,0.143622
2.777654,0.143857
2.770251,0.143716
2.766019,0.143884
2.769631,0.144078
2.767044,0.143939
2.757317,0.144002
2.766258,0.144172
2.760005,0.143881
2.757192,0.14397
2.771062,0.144224
2.772731,0.144255
2.778846,0.144346
2.791446,0.144486
2.790159,0.144646
2.791584,0.144498
2.800822,0.144808
2.792352,0.144837
2.794266,0.144897
2.80537,0.145068
2.802175,0.145213
2.803081,0.145322
2.80928,0.145445
2.802318,0.14537
2.803874,0.145446
2.81539,0.145703
2.810287,0.145609
2.814251,0.145784
2.819341,0.145895
2.817202,0.145794
2.822399,0.146052
2.827567,0.146228
2.818978,0.146092
2.821678,0.146228
2.824986,0.146391
2.818877,0.14624
2.826583,0.146375
2.830887,0.14654
2.825928,0.146614
2.832204,0.146575
2.841884,0.146776
2.8413,0.146788
2.848446,0.146979
2.851635,0.147051
2.848524,0.147204
2.858359,0.147395
2.854687,0.147512
2.852547,0.147483
2.860713,0.147594
2.854413,0.147695
2.84633,0.14755
2.855515,0.147813
2.852285,0.147781
2.846587,0.147572
2.857578,0.147853
2.8633,0.147892
2.860677,0.147932
2.872467,0.148029
2.873635,0.148257
2.872461,0.148288
2.884942,0.14838
2.879548,0.148549
2.879077,0.148579
2.891505,0.14864
2.883506,0.148702
2.885294,0.148715
2.891362,0.148831
2.886623,0.148939
2.893746,0.149036
2.903038,0.14914
2.896374,0.149317
2.900624,0.14933
2.910078,0.149521
2.903169,0.149535
2.901286,0.149477
2.908802,0.149731
2.898926,0.149715
2.901298,0.149747
2.908361,0.149766
2.897835,0.149879
2.905011,0.149762
2.911615,0.14993
2.909416,0.15004
2.915746,0.150084
2.923173,0.150321
2.916425,0.150272
2.929252,0.150476
2.934968,0.150563
2.930886,0.150659
2.942234,0.150778
2.94646,0.151109
2.943057,0.151007
2.951825,0.151289
2.95316,0.151487
2.948153,0.151481
2.954775,0.151637
2.956408,0.151727
2.94897,0.151694
2.955264,0.151711
2.954906,0.152001
2.946854,0.151874
2.95974,0.15211
2.960914,0.152189
2.959305,0.152113
2.969474,0.152315
2.965903,0.152334
2.964395,0.152419
2.977115,0.152505
2.975941,0.152644
2.971667,0.152645
2.98692,0.152915
2.983874,0.15294
2.98779,0.15294
2.999341,0.153209
2.998996,0.153282
3.002131,0.153374
3.010201,0.153656
3.000057,0.153683
2.997619,0.153723
3.004611,0.153902
2.993733,0.153853
2.991778,0.153869
3.000432,0.153975
2.99204,0.153912
2.999139,0.154037
3.006476,0.154101
3.003842,0.15417
3.011411,0.154279
3.024411,0.154508
3.016353,0.154374
3.024942,0.154577
3.02887,0.154745
3.02425,0.154717
3.028852,0.154754
3.031135,0.155029
3.027844,0.154964
3.039056,0.155174
3.04454,0.155295
3.035015,0.155233
3.044242,0.155449
3.04631,0.155594
3.042936,0.155528
3.049791,0.155645
3.051144,0.155836
3.04727,0.155816
3.061724,0.156051
3.063661,0.156207
3.056413,0.156095
3.063518,0.156269
3.06586,0.15632
3.059518,0.15633
3.070313,0.156538
3.062296,0.156658
3.059179,0.156592
3.069067,0.156593
3.069192,0.156772
3.070319,0.156751
3.075546,0.15689
3.070277,0.156918
3.07104,0.156998
3.081596,0.157182
3.076994,0.15715
3.083467,0.157367
3.088617,0.157433
3.083217,0.15737
3.08494,0.157415
3.094059,0.157566
3.086352,0.157673
3.091204,0.157654
3.103685,0.157814
3.100479,0.157785
3.109884,0.15803
3.116035,0.158273
3.112215,0.158299
3.113919,0.1584
3.117639,0.158608
3.113002,0.158532
3.112936,0.158565
3.112966,0.158765
3.102905,0.158707
3.110313,0.158686
3.111762,0.158851
3.106892,0.158813
3.114104,0.158923
3.125042,0.159028
3.117031,0.158973
3.122485,0.159118
3.126192,0.1592
3.122646,0.159216
3.136122,0.159439
3.149366,0.159575
3.14458,0.159586
3.152621,0.159841
3.149962,0.160002
3.143811,0.159755
3.152907,0.160046
3.150308,0.160065
3.148276,0.160112
3.155023,0.160431
3.157669,0.160316
3.152186,0.160348
3.161919,0.160518
3.157854,0.160539
3.156573,0.160644
3.164488,0.160735
3.16093,0.160744
3.155017,0.160726
3.167868,0.160855
3.167826,0.161052
3.17747,0.160997
3.189951,0.161421
3.191024,0.16147
3.191406,0.161542
3.197426,0.161845
3.190017,0.161745
3.186613,0.161824
3.192139,0.162029
3.188449,0.162
3.192556,0.161941
3.200465,0.162175
3.195775,0.162203
3.198963,0.162173
3.208369,0.162567
3.198802,0.162446
3.200138,0.16249
3.203642,0.162583
3.197676,0.162548
3.200299,0.162731
3.206354,0.16265
3.197241,0.162764
3.20043,0.1628
3.204739,0.16292
3.197336,0.162772
3.20859,0.162952
3.213912,0.163044
3.212655,0.163021
3.225082,0.163179
3.229958,0.163329
3.225756,0.163386
3.232157,0.163409
3.232676,0.163711
3.229034,0.163575
3.238088,0.163824
3.240591,0.163893
3.239775,0.163909
3.250819,0.164096
3.252918,0.164154
3.24313,0.164224
3.257334,0.164418
3.249472,0.1644
3.244531,0.164415
3.253317,0.164571
3.253287,0.164625
3.249037,0.164598
3.260428,0.164808
3.2516,0.164768
3.250784,0.164797
3.259641,0.164919
3.258622,0.16501
3.260428,0.165059
3.275514,0.165271
3.269845,0.165323
3.271216,0.165386
3.284985,0.165502
3.285593,0.165661
3.289348,0.16575
3.302062,0.166088
3.293979,0.166091
3.296316,0.166197
3.297865,0.166436
3.288907,0.166453
3.287935,0.166373
3.294885,0.166589
3.286111,0.166496
3.290224,0.166573
3.295439,0.166729
3.292352,0.166714
3.297693,0.166816
3.30314,0.167013
3.292352,0.166854
3.299314,0.166858
3.307384,0.167083
3.305805,0.167158
3.321564,0.167345
3.329098,0.167453
3.321517,0.167511
3.335911,0.167703
3.332627,0.167757
3.327167,0.167776
3.332621,0.167907
3.339344,0.168149
3.330719,0.168014
3.336847,0.168158
3.341705,0.168286
3.336471,0.168285
3.345788,0.168458
3.347772,0.168565
3.339368,0.168521
3.345978,0.168649
3.346497,0.16867
3.342748,0.168605
3.352892,0.168831
3.355527,0.168983
3.356498,0.169043
3.36712,0.169238
3.366375,0.169326
3.368437,0.169423
3.373855,0.169566
3.369951,0.169551
3.36296,0.169568
3.371942,0.169782
3.360671,0.169759
3.358561,0.169711
3.363329,0.169775
3.360635,0.169822
3.366154,0.169839
3.378814,0.170052
3.374583,0.170077
3.371871,0.170098
3.387934,0.17042
3.386128,0.170349
3.390563,0.17036
3.398305,0.170602
3.39759,0.17067
3.399575,0.170724
3.408295,0.170908
3.396147,0.170953
3.401321,0.171032
3.405356,0.171202
3.400087,0.171221
3.40476,0.171063
3.409624,0.17139
3.403389,0.171358
3.415,0.171585
3.418648,0.171574
3.407735,0.171517
3.416145,0.171738
3.414726,0.171844
3.409141,0.171741
3.416848,0.171871
3.419381,0.171951
3.420627,0.172047
3.43129,0.17212
3.438866,0.172403
3.43433,0.172265
3.445905,0.172611
3.447235,0.172696
3.441334,0.172701
3.4545,0.173014
3.453469,0.173115
3.444201,0.173043
3.449875,0.17324
3.447467,0.173217
3.442276,0.173207
3.454059,0.173247
3.451759,0.173411
3.445518,0.173352
3.453827,0.173571
3.452641,0.173432
3.448051,0.173619
3.456575,0.173587
3.45543,0.173702
3.451866,0.173613
3.462267,0.173909
3.45915,0.173811
3.45751,0.173905
3.470999,0.174008
3.461581,0.174136
3.468299,0.174089
3.479791,0.17421
3.475052,0.174314
3.479487,0.174326
3.487408,0.174589
3.482121,0.174604
3.485322,0.174628
3.492111,0.174731
3.485256,0.174725
3.490984,0.174869
3.497726,0.175056
3.494376,0.175104
3.496939,0.175274
3.508162,0.17543
3.50287,0.175329
3.507513,0.175437
3.514457,0.175619
3.503603,0.175655
3.517473,0.17582
3.525388,0.175989
3.518075,0.176066
3.524971,0.176168
3.52549,0.176311
3.520668,0.176209
3.528678,0.176469
3.529143,0.176536
3.524607,0.176603
3.532243,0.176676
3.534538,0.176769
3.528482,0.176725
3.536314,0.176816
3.535682,0.176949
3.53235,0.177038
3.54625,0.177127
3.548282,0.177318
3.547877,0.177272
3.555471,0.177503
3.554934,0.177494
3.54839,0.177553
3.555977,0.177742
3.555739,0.177774
3.554159,0.177848
3.558379,0.177886
3.553998,0.178054
3.550237,0.177962
3.563529,0.178115
3.560531,0.17825
3.565216,0.178249
3.580511,0.178446
3.584886,0.178581
3.582543,0.178712
3.593868,0.178961
3.588438,0.178963
3.586245,0.178984
3.590602,0.179165
3.582692,0.179236
3.582186,0.17923
3.590757,0.179398
3.58454,0.179351
3.584039,0.179367
3.596079,0.179682
3.595132,0.179673
3.595811,0.17967
3.606135,0.179827
3.600335,0.179829
3.61132,0.179996
3.618234,0.180121
3.613818,0.180185
3.614414,0.180248
3.618973,0.180453
3.616786,0.180508
3.617549,0.180531
3.623104,0.18063
3.61771,0.180707
3.623879,0.180769
3.635806,0.181003
3.629816,0.180952
3.638858,0.181155
3.644848,0.181324
3.636211,0.181244
3.639996,0.18149
3.647196,0.181575
3.641248,0.181552
3.649306,0.18178
3.653103,0.181892
3.648549,0.181863
3.654337,0.182043
3.658456,0.1821
3.653342,0.182085
3.661811,0.182248
3.656143,0.18229
3.650677,0.182431
3.662753,0.182569
3.662777,0.182441
3.656214,0.182628
3.665471,0.182587
3.663886,0.182758
3.659028,0.182721
3.67468,0.182879
3.678375,0.183107
3.674424,0.183046
3.690988,0.183228
3.690761,0.183291
3.687823,0.183467
3.69153,0.183614
3.689331,0.183675
3.680307,0.183574
3.687239,0.183675
3.68005,0.183672
3.678656,0.183673
3.693563,0.18388
3.695172,0.183966
3.694665,0.183809
3.7063,0.184229
3.706318,0.184382
3.705573,0.1844
3.708851,0.184501
3.705001,0.18451
3.709149,0.184597
3.718448,0.184742
3.709906,0.184567
3.708327,0.184678
3.714883,0.184847
3.712285,0.184907
3.721231,0.185063
3.725535,0.185098
3.723228,0.185158
3.730637,0.185162
3.743076,0.185553
3.742069,0.185544
3.7435,0.185716
3.744364,0.18581
3.73621,0.185852
3.736901,0.186005
3.744829,0.186075
3.734446,0.186013
3.741455,0.186061
3.746748,0.186456
3.742909,0.186243
3.750986,0.186349
3.755897,0.186532
3.75247,0.186426
3.761178,0.18677
3.768092,0.18686
3.76032,0.186797
3.770936,0.186958
3.777546,0.187057
3.777754,0.187181
3.786427,0.187337
3.789914,0.187576
3.779888,0.187563
3.783447,0.187749
3.782284,0.187755
3.772861,0.187688
3.775084,0.187933
3.779745,0.187855
3.771621,0.187848
3.781122,0.188028
3.782636,0.188108
3.77627,0.188081
3.788555,0.188168
3.797585,0.188409
3.799021,0.188433
3.807884,0.188567
3.807116,0.188615
3.800386,0.188548
3.804642,0.188773
3.804314,0.188815
3.805405,0.18878
3.811312,0.188889
3.807008,0.188995
3.797841,0.189028
3.808415,0.189091
3.809589,0.189178
3.810781,0.189224
3.824061,0.189382
3.825235,0.189365
3.829163,0.189552
3.843105,0.18973
3.837162,0.189811
3.840083,0.189874
3.848022,0.189987
3.839117,0.19015
3.838235,0.190046
3.846723,0.190339
3.838146,0.190454
3.83988,0.190429
3.84326,0.190519
3.831929,0.190398
3.836423,0.190499
3.843993,0.190634
3.838915,0.190652
3.845853,0.190779
3.856105,0.190861
3.856111,0.190915
3.863829,0.19114
3.874916,0.191243
3.866851,0.191325
3.871596,0.19141
3.872418,0.191408
3.862345,0.191429
3.867352,0.191464
3.878224,0.191763
3.869772,0.191695
3.876734,0.191836
3.874946,0.19188
3.869182,0.191916
3.873968,0.191887
3.875691,0.192158
3.868032,0.19201
3.880906,0.192154
3.884184,0.192309
3.875679,0.192282
3.882802,0.192451
3.885674,0.192295
3.884184,0.192385
3.896827,0.192676
3.900081,0.192762
3.899139,0.192658
3.916073,0.192948
3.915823,0.193006
3.912812,0.193146
3.920454,0.193333
3.920412,0.193432
3.918904,0.193494
3.922665,0.193592
3.919363,0.193629
3.911602,0.193587
3.918892,0.19384
3.91463,0.19393
3.912187,0.193833
3.915673,0.193938
3.911591,0.193926
3.912789,0.193963
3.921485,0.194113
3.917491,0.194108
3.916109,0.194052
3.93337,0.194284
3.930438,0.194299
3.937161,0.194409
3.949392,0.194609
3.9446,0.194758
3.943241,0.194716
3.952873,0.194853
3.944284,0.194988
3.946137,0.194953
3.954506,0.195114
3.947985,0.19511
3.944761,0.195118
3.952521,0.195297
3.942955,0.195239
3.950292,0.195327
3.965104,0.195471
3.957915,0.195566
3.968132,0.195633
3.973824,0.195791
3.964937,0.195694
3.972238,0.195854
3.98401,0.195992
3.979677,0.196184
3.989244,0.196184
3.99676,0.196521
3.986835,0.196583
3.991348,0.196607
3.993708,0.196727
3.986388,0.19671
3.989828,0.196911
3.990591,0.196983
3.984648,0.19699
3.998345,0.197081
4.001176,0.197282
3.997433,0.197216
4.010099,0.197374
4.013145,0.197505
4.010659,0.197521
4.018188,0.197715
4.015827,0.197798
4.009259,0.197874
4.023451,0.197947
4.023349,0.197896
4.018533,0.198059
4.02593,0.198222
4.027057,0.198322
4.01839,0.198275
4.021513,0.19842
4.020435,0.198561
4.017448,0.198477
4.030108,0.198547
4.027075,0.198659
4.025143,0.198659
4.035556,0.198805
4.036117,0.198952
4.037035,0.198908
4.050124,0.199082
4.053724,0.199219
4.051685,0.199336
4.062992,0.199463
4.065794,0.199602
4.061729,0.199744
4.075646,0.199872
4.07033,0.200165
4.07337,0.20017
4.082167,0.200205
4.073024,0.20037
4.073423,0.200352
4.078948,0.200638
4.073399,0.200628
4.073644,0.200591
4.089576,0.200861
4.087907,0.200882
4.088938,0.200904
4.096985,0.201273
4.08504,0.201203
4.090518,0.201086
4.094946,0.201426
4.086465,0.201326
4.097009,0.201395
4.104495,0.201785
4.098684,0.201649
4.110527,0.201675
4.113913,0.201963
4.108757,0.201965
4.118973,0.202074
4.118252,0.202398
4.10946,0.202272
4.115206,0.202372
4.125416,0.202515
4.116118,0.202345
4.121846,0.202588
4.123753,0.202662
4.117936,0.202707
4.121184,0.202815
4.123592,0.202879
4.113972,0.20275
4.123795,0.202943
4.131162,0.203047
4.125679,0.203035
4.140902,0.20327
4.147565,0.203404
4.150677,0.203373
4.159892,0.203746
4.157597,0.203916
4.150826,0.203696
4.154873,0.203979
4.152685,0.203901
4.142076,0.203895
4.145515,0.204055
4.148209,0.204063
4.143834,0.204064
4.156095,0.204353
4.162025,0.204404
4.164267,0.204461
4.177308,0.204654
4.179627,0.204782
4.179305,0.204806
4.181445,0.204965
4.176188,0.204974
4.165697,0.204991
4.173201,0.205193
4.164666,0.205063
4.162616,0.205062
4.170388,0.205208
4.16857,0.20521
4.168987,0.205223
4.178387,0.205271
4.173911,0.205353
4.178816,0.205442
4.190761,0.205611
4.188442,0.20557
4.195946,0.205806
4.206133,0.205963
4.203278,0.205996
4.202724,0.205844
4.202098,0.206268
4.194659,0.206089
4.196358,0.206089
4.20543,0.206285
4.201567,0.206294
4.205692,0.206395
4.211444,0.206545
4.205024,0.206514
4.207933,0.206602
4.212773,0.206719
4.204929,0.206728
4.205972,0.206733
4.217911,0.206962
4.220772,0.206968
4.232728,0.207014
4.240876,0.207347
4.23519,0.207434
4.239953,0.207447
4.242146,0.207532
4.236776,0.207538
4.248285,0.2078
4.249769,0.207855
4.247117,0.207817
4.257834,0.20816
4.262942,0.208354
4.252905,0.208311
4.260153,0.208319
4.257864,0.208623
4.247594,0.208453
4.253399,0.208557
4.251671,0.208518
4.24726,0.208661
4.249877,0.208753
4.248947,0.208813
4.241306,0.208705
4.248512,0.208803
4.250234,0.208923
4.245937,0.20888
4.251063,0.20888
4.257417,0.209165
4.26712,0.209164
4.284513,0.209319
4.290783,0.209427
4.282302,0.209519
4.295969,0.209791
4.289585,0.209821
4.284894,0.209837
4.293019,0.209905
4.284781,0.209902
4.281211,0.209917
4.289681,0.210081
4.288882,0.210058
4.289401,0.210198
4.301447,0.210345
4.295617,0.210395
4.292989,0.210385
4.30243,0.210564
4.296839,0.210617
4.293847,0.210512
4.30156,0.21071
4.298478,0.210677
4.306316,0.21074
4.324716,0.211058
4.329181,0.211097
4.334682,0.21116
4.342842,0.211468
4.331899,0.211545
4.33324,0.211614
4.335618,0.211745
4.325724,0.211672
4.32083,0.211804
4.331005,0.211903
4.320341,0.211855
4.319304,0.211937
4.326242,0.21209
4.324883,0.21217
4.32716,0.212115
4.333884,0.212204
4.338527,0.21227
4.350305,0.212461
4.360843,0.212583
4.359996,0.212722
4.365879,0.212889
4.37634,0.213137
4.369265,0.213243
4.376572,0.213253
4.378361,0.213421
4.368997,0.213328
4.372209,0.213552
4.371572,0.213636
4.358405,0.213519
4.366416,0.213751
4.365408,0.213695
4.357362,0.21362
4.366297,0.213896
4.366875,0.213867
4.357898,0.213806
4.369217,0.213905
4.37271,0.213999
4.367411,0.213955
4.378164,0.21412
4.38984,0.214309
4.379886,0.214373
4.39322,0.214354
4.390961,0.214536
4.393715,0.214487
4.40529,0.214586
4.407853,0.214756
4.402906,0.214697
4.41609,0.214968
4.417032,0.21513
4.421788,0.215149
4.436475,0.215549
4.433769,0.215676
4.424709,0.215617
4.428327,0.21579
4.420775,0.215819
4.416883,0.215807
4.423505,0.216058
4.414964,0.215972
4.414862,0.216022
4.424566,0.216091
4.420674,0.216198
4.417098,0.216238
4.426169,0.216366
4.421693,0.216339
4.425699,0.216364
4.431832,0.21648
4.433405,0.216455
4.436582,0.216595
4.443616,0.216793
4.439479,0.216766
4.448855,0.216811
4.457879,0.217084
4.456228,0.216929
4.468155,0.217235
4.475158,0.217484
4.471046,0.217559
4.473698,0.217583
4.473627,0.217786
4.464942,0.217698
4.466504,0.217925
4.467815,0.218022
4.461271,0.217853
4.468352,0.218144
4.475963,0.218127
4.464757,0.218109
4.474813,0.218285
4.479271,0.218387
4.478085,0.218423
4.489625,0.218484
4.494578,0.218693
4.490286,0.218783
4.497707,0.218882
4.503256,0.219026
4.501039,0.218926
4.508698,0.219226
4.515338,0.219424
4.50601,0.219328
4.511976,0.219474
4.509908,0.219629
4.503417,0.219561
4.507762,0.21974
4.507178,0.219834
4.50018,0.219745
4.51141,0.219946
4.512697,0.219996
4.511619,0.219992
4.521281,0.220082
4.522574,0.220225
4.517728,0.220255
4.527831,0.220431
4.526949,0.220534
4.526001,0.220488
4.539037,0.220668
4.540426,0.220838
4.544771,0.220856
4.554391,0.220993
4.556733,0.221279
4.552102,0.221155
4.560941,0.221451
4.561162,0.221585
4.555166,0.221599
4.560679,0.221792
4.551536,0.221838
4.549056,0.221695
4.550266,0.221863
4.540908,0.221753
4.540378,0.221818
4.549408,0.221986
4.546881,0.222039
4.551035,0.222076
4.56146,0.222178
4.561365,0.222366
4.561198,0.222221
4.569072,0.222473
4.563373,0.222466
4.566932,0.222535
4.580563,0.222514
4.571646,0.222773
4.573643,0.222794
4.582042,0.222938
4.577494,0.222981
4.582071,0.223019
4.589838,0.223106
4.579425,0.223084
4.588801,0.22318
4.593188,0.223355
4.594582,0.223431
4.603291,0.223538
4.607517,0.223682
4.598528,0.223645
4.599303,0.223831
4.603612,0.223864
4.594964,0.223752
4.602134,0.223979
4.601187,0.224072
4.596251,0.224004
4.605347,0.224163
4.613882,0.224275
4.617971,0.224341
4.627621,0.224543
4.632652,0.22476
4.623997,0.224733
4.628968,0.224852
4.635191,0.224996
4.627329,0.225005
4.634899,0.225129
4.64254,0.225342
4.633254,0.225289
4.645073,0.225387
4.638523,0.225485
4.629171,0.225449
4.640746,0.225583
4.633319,0.225574
4.630905,0.22566
4.639977,0.22582
4.635274,0.225789
4.637909,0.225808
4.651165,0.226058
4.651845,0.226207
4.655433,0.22624
4.670841,0.22631
4.66252,0.22641
4.657668,0.226402
4.661238,0.226566
4.658937,0.226627
4.657239,0.226628
4.665273,0.226813
4.662848,0.226793
4.666609,0.226996
4.682148,0.227004
4.680628,0.227162
4.682738,0.227151
4.69014,0.227358
4.682326,0.227407
4.68241,0.227467
4.687023,0.227633
4.682267,0.227701
4.68241,0.22766
4.686445,0.227876
4.680872,0.227758
4.689127,0.227944
4.693466,0.228116
4.689211,0.228061
4.697412,0.22815
4.702055,0.228493
4.695308,0.228159
4.701376,0.228299
4.710346,0.228571
4.70978,0.228638
4.717529,0.228659
4.719484,0.228898
4.712754,0.228922
4.714072,0.229004
4.719448,0.229026
4.707223,0.228908
4.7153,0.229178
4.726326,0.229209
4.725999,0.229262
4.735428,0.229431
4.738992,0.229542
4.730493,0.229479
4.738426,0.229861
4.741263,0.22994
4.732794,0.229851
4.743904,0.230034
4.74571,0.230049
4.742122,0.23001
4.747939,0.23018
4.749799,0.230311
4.742032,0.230337
4.750824,0.23058
4.749095,0.230648
4.740947,0.230501
4.749995,0.230719
4.747415,0.230798
4.746681,0.230781
4.758745,0.230814
4.7589,0.231032
4.75964,0.230942
4.770046,0.231287
4.769009,0.231229
4.77106,0.231323
4.7876,0.231568
4.777128,0.231587
4.781002,0.231577
4.784358,0.231867
4.780155,0.231791
4.780263,0.231878
4.787618,0.232121
4.780954,0.232009
4.781723,0.232156
4.789805,0.232347
4.78192,0.232248
4.784656,0.232329
4.795259,0.232517
4.794663,0.232513
4.807264,0.232819
4.816651,0.232881
4.814065,0.233046
4.814988,0.233065
4.819161,0.233236
4.812127,0.233237
4.820418,0.233471
4.821193,0.233629
4.815471,0.233538
4.826486,0.233779
4.827029,0.233825
4.821748,0.233811
4.818285,0.233869
4.818636,0.233926
4.810041,0.233938
4.817474,0.234058
4.820532,0.23422
4.815692,0.234104
4.822278,0.234227
4.831409,0.234383
4.828578,0.23446
4.84488,0.234568
4.850876,0.234763
4.852027,0.234748
4.856861,0.234945
4.859596,0.235066
4.850113,0.235045
4.859012,0.235236
4.85329,0.23532
4.849255,0.235237
4.855537,0.23537
4.856706,0.235488
4.853946,0.23546
4.85968,0.235665
4.858285,0.235638
4.858023,0.235725
4.868478,0.235927
4.86232,0.235984
4.860544,0.235988
4.871505,0.236054
